timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,flags,duration,action
2025-06-01 23:28:36,235.170.3.86,199.212.167.10,17331,53,17,1235,5267,0,1.2,flagged
2025-06-01 21:38:38,251.110.4.198,233.47.214.186,10719,53,6,1762,3738,64,0.47,allow
2025-06-01 02:01:22,120.30.90.63,57.204.15.232,51229,80,6,431,7924,64,1.23,flagged
2025-06-01 15:44:01,40.24.12.99,34.23.191.179,5875,53,6,1681,2737,0,1.84,allow
2025-06-01 14:37:47,47.119.141.237,234.83.74.7,47681,25894,6,18608,4492,32,2.73,flagged
2025-06-01 11:05:42,95.46.98.246,119.216.97.45,24275,80,6,1784,643,48,0.45,allow
2025-06-01 23:19:15,1.236.175.193,212.62.75.153,55892,21,6,1321,9689,2,1.16,flagged
2025-06-01 08:37:43,13.144.197.9,248.224.249.164,18009,21,17,254,6057,64,1.45,allow
2025-06-01 13:15:33,127.46.1.242,87.235.163.238,53715,22,6,1835,7991,16,0.13,allow
2025-06-01 02:46:11,134.183.84.163,247.136.198.190,39087,53,6,253,2727,32,1.35,allow
2025-06-01 08:52:36,195.195.53.246,156.83.158.195,3763,53,6,882,9245,1,0.65,allow
2025-06-01 15:49:42,26.79.21.74,118.181.236.239,64847,80,6,919,5823,64,1.74,allow
2025-06-01 07:19:17,20.60.140.242,122.10.244.74,61300,51427,17,43442,3245,64,0.46,flagged
2025-06-01 03:49:17,98.15.103.6,248.217.147.81,59376,25,6,1303,9411,18,1.89,flagged
2025-06-01 21:28:01,118.112.43.69,68.203.120.21,43194,15642,6,49634,9207,24,2.68,flagged
2025-06-01 10:48:01,110.190.140.181,173.11.182.195,10279,53,6,1188,672,18,1.68,allow
2025-06-01 01:51:37,138.55.23.193,97.226.40.35,18035,80,6,1750,4263,24,1.96,flagged
2025-06-01 14:16:40,251.132.168.123,7.3.13.90,38832,48410,6,44582,6033,2,1.26,flagged
2025-06-01 00:17:04,140.25.181.194,116.108.5.212,56591,80,6,863,5765,18,0.42,flagged
2025-06-01 05:39:31,50.67.81.23,49.106.145.232,55790,80,6,668,911,18,0.64,flagged
2025-06-01 03:20:15,93.149.21.117,161.138.46.56,18735,21,17,1888,4480,0,0.67,flagged
2025-06-01 09:49:44,36.95.79.129,34.172.28.216,49590,25,17,817,8070,16,0.68,allow
2025-06-01 07:54:27,169.128.41.110,117.80.197.218,42059,53,6,684,1282,48,0.6,allow
2025-06-01 09:01:38,170.122.1.170,75.248.117.46,54974,22,6,320,8968,2,1.85,allow
2025-06-01 00:04:39,225.171.21.5,84.44.54.36,27191,25,17,1096,6318,32,0.63,flagged
2025-06-01 15:14:11,94.247.252.137,167.26.148.23,30502,32568,6,27646,6424,64,0.45,flagged
2025-06-01 06:07:42,99.2.220.56,216.143.188.65,22562,22,6,1964,3053,2,0.66,allow
2025-06-01 19:23:00,65.129.111.89,216.157.207.230,57691,21,17,181,8845,32,1.83,allow
2025-06-01 06:37:53,57.43.88.145,49.166.39.115,30498,53,6,1851,5312,48,1.85,allow
2025-06-01 06:48:50,180.227.229.238,103.25.126.53,23329,80,6,1123,3178,48,0.25,allow
2025-06-01 14:51:35,192.30.162.150,209.163.226.33,18402,80,6,491,5736,0,1.7,allow
2025-06-01 09:01:40,185.40.31.85,186.239.83.21,26587,21,6,1645,5039,24,0.56,allow
2025-06-01 06:04:16,235.84.40.92,244.19.108.9,59693,8196,6,36713,8671,48,1.05,flagged
2025-06-01 04:05:04,139.113.145.77,198.34.114.164,44976,53,6,1574,4880,0,1.01,flagged
2025-06-01 21:46:18,145.113.21.108,80.80.62.80,7578,21,6,1177,2106,32,1.42,allow
2025-06-01 09:02:44,246.8.229.9,186.247.25.204,41271,21,6,1660,5400,24,0.2,allow
2025-06-01 08:43:12,132.112.239.82,45.38.32.220,16770,443,6,1303,6832,2,1.11,allow
2025-06-01 03:16:26,37.23.60.69,246.74.91.74,25270,80,6,1289,6056,0,1.5,allow
2025-06-01 21:38:33,11.137.22.111,195.149.141.105,51055,42682,17,32071,6003,0,1.12,flagged
2025-06-01 20:44:18,239.18.101.221,108.9.199.123,57815,443,6,273,3667,0,1.91,allow
2025-06-01 09:41:46,151.147.107.119,249.218.189.96,29179,53359,6,39575,7773,1,1.38,flagged
2025-06-01 11:49:29,147.186.126.171,194.228.149.43,15307,22,6,1172,9174,18,1.15,allow
2025-06-01 06:43:19,109.66.12.55,236.251.72.253,37502,21,17,1208,3005,18,1.72,allow
2025-06-01 05:01:10,154.55.96.62,176.240.49.84,20596,80,6,1782,3463,16,0.33,allow
2025-06-01 12:40:05,196.158.219.166,252.187.115.246,59862,53,6,1321,2287,18,1.26,allow
2025-06-01 09:51:39,133.186.57.101,32.82.25.8,38411,25,6,431,8957,18,0.47,allow
2025-06-01 19:28:51,114.200.15.212,135.95.31.234,64574,56196,6,38408,7705,24,0.67,flagged
2025-06-01 07:47:25,58.199.169.53,24.104.151.11,16903,28171,6,25586,1351,48,1.47,flagged
2025-06-01 02:07:32,65.110.135.50,173.12.42.123,22630,80,6,265,1611,0,0.15,flagged
2025-06-01 17:29:09,119.130.148.6,198.131.14.137,6701,25,6,1626,4789,18,0.93,allow
2025-06-01 03:00:58,18.21.12.125,217.188.92.155,43875,25,6,246,8661,64,1.8,allow
2025-06-01 09:25:57,149.79.129.54,230.137.125.134,35894,25,6,1416,5546,1,0.89,allow
2025-06-01 20:54:11,202.117.52.76,218.100.16.37,19490,25,6,1630,2358,18,1.71,allow
2025-06-01 14:52:30,85.64.130.229,18.241.217.4,21483,21,6,1096,1416,1,1.27,allow
2025-06-01 22:06:23,28.169.199.105,224.93.221.213,38756,22,6,372,2889,32,1.94,allow
2025-06-01 09:08:54,142.22.47.9,91.66.246.180,42604,443,6,1486,1729,64,0.62,allow
2025-06-01 02:18:50,142.44.223.139,192.65.97.84,28749,80,6,582,9144,24,0.11,allow
2025-06-01 05:05:10,107.85.2.14,193.81.64.152,48977,443,6,730,3870,24,1.07,flagged
2025-06-01 04:57:07,235.23.221.76,214.86.37.10,56682,22,6,416,2199,24,1.79,flagged
2025-06-01 10:56:57,128.129.132.38,22.42.105.119,36513,80,6,1047,4872,0,0.65,allow
2025-06-01 09:19:39,240.182.89.24,52.158.71.107,26615,53,6,664,7683,2,2.0,allow
2025-06-01 03:45:35,185.136.243.75,34.167.241.156,25568,80,6,402,5466,1,0.57,allow
2025-06-01 19:21:15,202.18.238.180,91.13.77.85,48985,25,6,1151,9381,64,1.21,allow
2025-06-01 15:38:06,144.242.135.141,60.103.22.183,21144,21543,17,18344,6788,0,1.61,flagged
2025-06-01 13:15:49,161.126.184.100,36.108.165.119,19516,44539,6,47002,4642,0,2.4,flagged
2025-06-01 22:19:08,176.248.141.62,209.97.75.190,3305,20615,17,13604,204,1,2.72,flagged
2025-06-01 19:32:01,78.193.115.212,219.80.39.137,59825,56982,17,49196,8653,0,1.93,flagged
2025-06-01 20:48:30,198.150.13.67,49.225.253.34,8737,4494,17,7349,2668,1,1.23,flagged
2025-06-01 08:16:29,82.11.153.132,12.176.221.49,28854,14887,17,25931,4114,16,0.99,flagged
2025-06-01 20:22:04,21.189.240.112,164.11.251.65,6378,22,6,1205,5954,16,0.33,allow
2025-06-01 19:05:40,185.195.243.167,192.149.143.240,1591,443,6,1811,6671,18,1.84,allow
2025-06-01 22:43:35,207.72.199.97,102.54.222.76,63189,21,6,1185,9775,48,0.42,allow
2025-06-01 09:56:22,101.249.114.232,145.126.41.89,54918,25,17,1094,1731,48,1.37,allow
2025-06-01 20:41:02,50.15.222.221,220.7.137.188,33588,22,6,337,730,16,1.6,allow
2025-06-01 22:32:36,85.188.131.237,165.252.76.77,17571,80,6,260,8385,1,0.16,allow
2025-06-01 08:25:48,13.197.171.13,111.221.227.111,59005,22,6,1797,4775,18,0.53,allow
2025-06-01 18:24:20,45.54.37.152,8.150.57.73,33265,14101,17,29772,8818,48,2.46,flagged
2025-06-01 02:38:18,228.82.238.230,12.248.62.189,7213,46116,6,46440,58,32,1.2,flagged
2025-06-01 07:43:00,252.58.80.128,122.134.243.228,60439,22,6,1454,7143,0,1.29,allow
2025-06-01 11:57:14,28.203.60.58,188.36.97.115,30707,25,17,213,8766,2,1.77,allow
2025-06-01 10:52:39,195.198.217.108,67.240.165.17,60649,443,6,1268,2627,1,1.9,allow
2025-06-01 05:36:08,34.16.247.85,53.66.166.12,58269,443,6,1573,4492,16,0.44,flagged
2025-06-01 04:36:00,39.185.145.185,159.117.202.227,5164,80,6,763,5745,32,1.43,flagged
2025-06-01 09:15:59,122.77.32.48,198.82.56.154,54590,22,6,445,4730,24,0.96,allow
2025-06-01 11:30:56,17.189.199.11,99.237.89.55,14886,80,6,755,3418,24,1.78,allow
2025-06-01 13:04:32,221.81.210.100,201.125.58.165,7592,45143,6,49898,328,24,1.13,flagged
2025-06-01 19:52:57,77.143.136.176,253.23.106.155,60613,50192,17,40565,5488,64,0.48,flagged
2025-06-01 17:08:50,231.168.187.107,221.111.243.217,38040,80,6,251,4272,18,1.77,allow
2025-06-01 10:47:26,214.120.241.103,2.78.71.55,9152,53,17,1860,3011,16,1.99,allow
2025-06-01 18:06:06,109.190.177.201,65.218.191.59,56506,25,6,143,9820,24,0.99,allow
2025-06-01 19:13:34,239.56.71.110,89.53.25.255,30072,21,17,1401,1058,32,1.52,allow
2025-06-01 20:33:59,79.170.181.196,143.167.112.133,17260,53,17,281,282,2,1.28,allow
2025-06-01 05:36:37,74.40.201.97,62.133.96.109,61605,13094,17,23180,7844,64,2.49,flagged
2025-06-01 08:29:43,176.227.151.194,240.123.243.171,20964,80,6,1119,2231,0,0.59,allow
2025-06-01 12:28:04,68.97.165.158,225.69.228.133,7193,80,6,870,2161,32,0.67,allow
2025-06-01 14:58:21,168.176.118.4,53.128.118.68,44964,6458,6,35574,5664,64,1.66,flagged
2025-06-01 17:55:10,19.146.204.240,240.95.168.60,57219,21,17,803,9579,1,0.82,allow
2025-06-01 20:31:47,204.153.135.70,145.6.101.202,56898,52144,17,39013,2348,24,0.36,flagged
2025-06-01 00:08:05,160.63.74.119,226.127.233.242,43632,25,17,409,7921,32,0.5,flagged
2025-06-01 14:01:24,159.58.29.129,184.76.14.166,38499,443,6,707,8652,0,0.41,allow
2025-06-01 02:32:39,53.169.237.46,19.49.189.141,25309,25,17,1390,8845,32,0.72,flagged
2025-06-01 20:57:40,3.92.196.150,71.110.96.242,44506,21,6,1635,1993,0,1.81,allow
2025-06-01 09:21:33,219.59.237.103,157.195.12.83,29228,80,6,1470,9244,24,1.79,allow
2025-06-01 08:40:56,131.80.110.131,199.134.22.47,15951,22,6,970,8720,1,0.88,allow
2025-06-01 20:52:18,219.15.197.130,177.27.163.149,62308,53,17,175,3468,48,1.51,allow
2025-06-01 07:33:54,145.24.184.106,83.236.39.222,32209,31442,17,40670,1383,32,2.34,flagged
2025-06-01 21:20:13,193.42.45.26,208.148.203.81,47047,443,6,1557,8811,48,0.79,allow
2025-06-01 05:11:41,127.87.218.113,125.127.213.250,3152,22,6,1404,9901,16,0.84,flagged
2025-06-01 15:00:08,240.11.184.93,164.9.25.135,45038,53,6,1241,5958,16,0.63,allow
2025-06-01 01:49:50,81.50.96.140,60.19.177.97,27660,22,6,282,2753,24,0.61,flagged
2025-06-01 23:43:40,250.104.40.93,169.8.2.178,2116,20103,17,41273,8788,0,0.5,flagged
2025-06-01 05:39:27,47.175.46.206,148.55.154.242,43271,80,6,882,4825,1,0.92,flagged
2025-06-01 10:26:34,151.221.126.188,238.197.99.237,51442,49444,6,45749,8000,1,1.28,flagged
2025-06-01 16:18:10,73.101.99.216,181.20.58.125,18970,22029,6,42263,3765,48,2.08,flagged
2025-06-01 17:32:37,196.191.96.113,236.252.102.222,10234,21,17,617,5141,32,1.01,allow
2025-06-01 18:45:37,54.84.48.208,195.147.250.24,54278,7416,17,28892,8135,1,0.8,flagged
2025-06-01 22:03:14,100.21.30.253,63.81.134.65,38116,59787,17,26566,721,24,1.01,flagged
2025-06-01 03:26:29,214.201.106.90,232.33.31.87,45486,56487,17,16998,2439,0,1.1,flagged
2025-06-01 19:52:04,146.78.73.103,243.86.28.127,42532,21,17,315,8565,1,0.9,allow
2025-06-01 17:55:34,137.173.108.244,163.52.125.199,4096,25494,6,40348,733,16,2.45,flagged
2025-06-01 04:09:06,78.60.21.16,72.113.130.103,17170,443,6,1240,2644,18,1.09,allow
2025-06-01 12:25:50,212.48.65.177,106.153.204.71,43079,46260,6,49599,6507,24,0.9,flagged
2025-06-01 12:02:49,188.241.221.72,180.10.189.90,14253,53,6,1731,8757,2,0.15,allow
2025-06-01 20:18:05,7.104.56.85,146.179.32.177,34086,25,6,150,3541,64,1.49,allow
2025-06-01 04:46:43,167.109.209.250,2.164.7.252,26258,25,6,863,6919,0,1.92,flagged
2025-06-01 11:14:28,169.128.243.154,143.177.158.158,36339,53,17,1237,5416,24,0.39,allow
2025-06-01 15:18:33,42.23.205.228,7.59.197.66,12522,44368,17,21233,2264,64,1.11,flagged
2025-06-01 11:02:46,218.52.255.36,193.197.149.29,29001,56226,17,24287,6873,16,0.53,flagged
2025-06-01 17:33:01,234.82.221.73,141.51.117.23,60685,28333,6,20637,970,24,2.01,flagged
2025-06-01 20:23:10,72.98.151.52,27.46.150.72,2625,53,6,1703,4228,0,1.23,allow
2025-06-01 05:57:28,25.16.232.137,226.32.32.232,1715,18267,6,28714,8839,18,1.94,flagged
2025-06-01 03:08:53,67.226.235.32,132.62.70.243,48870,22,6,778,2308,16,0.31,allow
2025-06-01 20:46:57,218.152.209.137,221.129.45.110,18587,2434,17,6676,6679,48,0.36,flagged
2025-06-01 20:14:35,24.73.171.14,100.27.174.148,25605,22,6,1566,3673,16,0.8,allow
2025-06-01 14:53:48,252.212.252.18,37.119.131.134,17507,25,6,897,2126,16,1.03,allow
2025-06-01 21:37:42,144.38.178.244,7.15.148.46,37045,22,6,1824,8630,48,0.17,allow
2025-06-01 16:42:52,93.30.113.32,246.3.202.247,37903,53,17,350,4218,1,1.34,allow
2025-06-01 13:46:28,10.64.180.62,234.117.154.125,41410,50263,17,32820,7804,32,1.56,flagged
2025-06-01 01:39:51,162.223.241.7,3.227.106.197,37111,25,17,1229,3227,0,0.67,flagged
2025-06-01 17:21:31,102.12.119.36,201.190.190.240,50675,21,6,1891,8305,64,1.79,allow
2025-06-01 00:30:46,47.63.6.180,233.26.237.119,64897,80,6,892,8807,0,0.11,flagged
2025-06-01 17:50:39,18.165.114.244,136.169.213.13,49963,53,6,218,7189,2,0.77,allow
2025-06-01 02:11:36,211.234.143.226,116.151.111.157,20191,25,17,1803,6462,16,1.87,allow
2025-06-01 17:23:34,8.155.77.191,227.129.82.224,24673,80,6,892,7762,48,0.5,allow
2025-06-01 00:06:22,115.34.215.68,12.228.147.89,34625,443,6,1604,6401,32,0.54,allow
2025-06-01 03:54:02,250.232.194.61,115.172.44.89,33931,21,17,1915,3023,64,0.71,flagged
2025-06-01 07:43:42,100.239.232.183,68.241.13.122,19739,80,6,1860,3324,0,0.94,allow
2025-06-01 01:59:03,176.204.153.187,65.30.103.207,13980,16424,6,42730,57,24,2.76,flagged
2025-06-01 05:21:04,223.122.60.36,186.167.100.117,38421,21,17,1199,2008,18,1.66,flagged
2025-06-01 12:14:42,12.94.168.246,12.137.173.141,21211,53,17,437,6386,64,1.58,allow
2025-06-01 11:12:47,131.16.148.157,174.215.15.190,37250,53,17,689,4390,0,0.36,allow
2025-06-01 03:31:05,51.116.145.212,151.83.34.121,55381,22,6,1236,3152,1,1.71,flagged
2025-06-01 01:40:31,248.77.212.249,94.8.14.103,5824,21,6,1772,5344,2,1.43,allow
2025-06-01 20:48:03,90.7.215.254,166.11.47.228,44030,53,6,1004,3033,16,0.94,allow
2025-06-01 00:56:11,124.28.224.188,53.41.192.115,12777,25,17,747,6927,64,0.96,flagged
2025-06-01 21:59:55,113.145.124.107,135.88.44.220,55085,21,17,240,6400,1,1.27,allow
2025-06-01 20:52:45,72.38.202.149,88.52.183.37,3568,80,6,183,7613,0,1.04,allow
2025-06-01 08:39:00,249.133.242.222,5.171.59.44,14371,80,6,469,5535,24,0.29,allow
2025-06-01 14:55:29,89.119.162.27,38.72.146.198,28717,22,6,1718,4558,18,0.34,allow
2025-06-01 21:12:13,158.51.46.177,71.137.140.142,28971,8321,17,26829,5516,16,0.12,flagged
2025-06-01 07:28:08,50.106.90.136,109.209.20.253,32820,53,6,867,7487,24,0.58,allow
2025-06-01 17:42:11,208.167.112.27,110.247.182.92,8709,25,6,1340,7928,64,0.32,allow
2025-06-01 11:02:10,54.60.30.25,82.113.218.145,20971,25,17,1288,5571,0,1.72,allow
2025-06-01 22:03:34,228.176.64.135,151.154.82.42,32984,15559,6,9187,6129,2,1.87,flagged
2025-06-01 17:08:54,47.137.75.91,90.26.88.130,32053,4960,6,10176,125,0,2.85,flagged
2025-06-01 06:33:13,25.205.130.63,152.231.110.85,41971,80,6,1790,1694,24,0.88,allow
2025-06-01 01:31:16,100.82.162.240,72.119.117.62,65033,53,17,1826,4598,16,1.9,flagged
2025-06-01 22:09:05,216.46.169.94,119.211.123.112,54275,5504,6,1743,2256,64,0.65,flagged
2025-06-01 09:01:42,214.102.11.43,188.26.228.180,37441,61471,6,21676,6451,1,0.76,flagged
2025-06-01 08:53:40,121.89.125.90,48.237.126.91,10974,80,6,1459,1742,1,0.19,allow
2025-06-01 08:48:15,248.225.180.158,7.38.136.241,41349,53,17,358,6655,64,1.08,allow
2025-06-01 03:56:20,65.63.234.86,227.193.226.28,44990,21,6,1460,2643,24,0.63,allow
2025-06-01 22:51:46,24.114.158.190,94.18.60.33,47064,22,6,1847,886,18,1.95,allow
2025-06-01 11:08:38,64.129.228.242,62.182.202.148,22504,53,6,382,2942,1,0.67,allow
2025-06-01 13:23:24,223.57.152.13,206.35.33.1,45891,80,6,779,8566,64,0.75,allow
2025-06-01 09:09:54,243.224.13.186,3.181.192.233,33927,22,6,1845,2316,18,1.46,allow
2025-06-01 17:49:43,125.44.201.20,154.117.254.20,4891,22,6,1073,6512,0,1.49,allow
2025-06-01 21:02:32,83.181.248.104,170.235.206.62,61663,22,6,1537,3125,16,0.4,allow
2025-06-01 15:24:13,210.145.175.53,246.203.128.109,24519,80,6,743,3670,0,1.74,allow
2025-06-01 02:22:02,37.76.248.219,141.29.111.110,42137,53,6,1316,4730,18,1.54,flagged
2025-06-01 13:35:09,53.195.5.185,187.37.222.81,1868,21,6,1621,7676,16,1.62,allow
2025-06-01 08:15:05,86.29.101.181,244.168.25.204,42800,25,6,229,2721,64,0.89,allow
2025-06-01 14:15:54,228.216.140.148,133.122.57.82,61878,22,6,1547,1202,1,1.28,allow
2025-06-01 13:37:42,243.175.249.56,8.247.2.90,34380,53,6,547,4877,18,1.09,allow
2025-06-01 01:53:23,226.156.176.27,102.165.57.113,33187,22,6,144,2790,24,0.17,allow
2025-06-01 05:43:08,42.40.46.252,192.112.244.113,3881,443,6,166,4802,48,1.54,flagged
2025-06-01 18:47:09,214.105.152.1,69.245.86.226,38257,25,6,1401,3890,16,1.46,allow
2025-06-01 02:08:11,200.112.233.94,139.17.107.241,43700,80,6,352,7859,16,0.84,flagged
2025-06-01 11:24:43,48.172.96.44,228.231.63.240,7171,53,17,276,4628,16,1.14,allow
2025-06-01 16:35:08,43.8.167.196,229.79.95.241,5998,21,17,429,9515,64,1.27,allow
2025-06-01 14:19:41,105.166.168.240,140.94.197.187,16803,25,6,1720,6566,64,1.55,allow
2025-06-01 23:16:51,47.161.224.49,8.131.113.131,39266,443,6,1896,6090,16,1.76,flagged
2025-06-01 01:43:39,245.46.157.53,218.245.145.75,21729,21,17,967,2489,24,0.21,flagged
2025-06-01 11:55:54,252.36.43.143,54.119.193.71,22701,443,6,606,3535,0,1.6,allow
2025-06-01 22:55:41,192.92.102.9,207.40.61.27,32433,21,6,326,7272,1,0.84,allow
2025-06-01 19:40:55,220.193.115.74,155.167.62.125,18322,21,17,1270,8478,32,0.27,allow
2025-06-01 08:04:02,41.3.239.49,75.136.54.38,16188,80,6,1739,7400,18,1.34,allow
2025-06-01 22:25:35,223.239.89.84,170.209.118.98,25528,21567,17,39222,7111,48,2.02,flagged
2025-06-01 09:32:16,176.83.22.124,124.254.1.90,5366,80,6,1681,8987,18,1.2,allow
2025-06-01 22:49:51,82.86.215.238,136.138.93.221,33948,25,17,1933,4629,2,1.95,allow
2025-06-01 04:38:37,178.63.10.246,98.42.181.64,59459,25,6,1845,9459,64,1.72,allow
2025-06-01 11:19:16,151.190.16.118,250.236.15.218,44751,21,17,323,3172,2,1.51,allow
2025-06-01 23:12:54,252.112.51.60,144.20.22.183,1611,25,17,1273,7281,2,1.71,flagged
2025-06-01 05:43:54,206.72.2.156,112.253.80.136,58072,25,17,137,2408,2,0.38,flagged
2025-06-01 14:20:42,115.204.194.26,62.7.132.218,31114,80,6,1525,9173,24,0.63,allow
2025-06-01 14:42:24,31.185.55.136,53.14.71.82,3373,35280,6,18199,251,18,1.35,flagged
2025-06-01 16:02:59,34.131.151.42,56.243.255.79,20520,21,17,1794,8597,32,0.51,allow
2025-06-01 10:52:43,22.209.216.131,159.23.207.97,5594,22,6,1161,1200,1,0.46,allow
2025-06-01 09:46:44,61.49.91.4,161.192.136.193,10726,22,6,742,3611,0,0.23,allow
2025-06-01 07:44:01,1.69.174.8,227.86.22.150,55065,40179,17,24351,732,24,1.65,flagged
2025-06-01 19:23:02,91.222.54.33,139.15.45.144,56555,53,17,138,2185,1,1.22,allow
2025-06-01 04:48:10,219.202.4.48,211.155.37.186,28607,443,6,1249,865,32,1.43,allow
2025-06-01 08:16:10,210.151.92.174,21.111.215.236,53713,80,6,1628,7210,18,1.96,allow
2025-06-01 13:14:44,91.253.25.240,132.144.4.61,32857,30837,6,28269,3466,0,0.94,flagged
2025-06-01 05:50:20,242.201.130.137,28.106.13.100,41143,80,6,278,5264,1,0.79,allow
2025-06-01 14:17:32,173.239.80.128,84.151.188.149,11602,53,17,1803,911,48,0.66,allow
2025-06-01 09:43:21,210.69.184.152,164.15.80.146,1374,31207,6,25112,2488,1,2.13,flagged
2025-06-01 00:55:20,62.157.240.213,225.211.124.248,61211,12005,6,5679,3149,0,2.53,flagged
2025-06-01 14:08:57,162.87.5.105,35.64.121.104,32504,25,6,399,3759,1,0.52,allow
2025-06-01 00:36:00,248.13.125.37,55.196.82.57,6591,443,6,913,7870,0,0.53,allow
2025-06-01 15:33:49,43.207.244.90,175.39.39.223,31822,53,6,1434,6321,64,1.42,allow
2025-06-01 00:05:26,117.147.254.107,191.199.61.87,31427,22,6,1507,6640,1,1.1,allow
2025-06-01 03:18:04,76.72.140.223,150.227.57.142,24593,25,6,343,3999,18,1.93,flagged
2025-06-01 07:10:32,219.213.215.85,128.42.207.233,6610,443,6,1500,6137,64,1.14,allow
2025-06-01 04:06:54,148.169.211.41,63.74.86.14,5157,21,6,990,2646,16,0.55,flagged
2025-06-01 21:35:12,159.194.46.94,183.55.55.5,34066,22,6,458,7204,16,0.92,allow
2025-06-01 06:53:42,23.186.68.43,60.98.209.61,47439,21,6,269,8516,24,0.74,allow
2025-06-01 05:02:50,50.234.155.7,68.149.66.133,36248,21,17,1381,293,16,0.58,flagged
2025-06-01 15:06:11,67.113.149.158,34.32.62.180,45203,5236,6,44114,1186,32,0.38,flagged
2025-06-01 08:49:45,202.21.15.123,191.252.47.234,44089,53,17,653,7299,16,1.74,allow
2025-06-01 15:51:18,159.117.106.70,156.41.24.245,24978,443,6,1313,1379,1,1.51,allow
2025-06-01 05:07:51,101.218.153.215,148.4.198.255,23960,443,6,1029,1732,24,1.44,flagged
2025-06-01 06:34:49,47.216.195.247,82.18.119.208,48003,22,6,1105,6754,0,0.31,allow
2025-06-01 18:34:01,9.208.56.146,88.117.141.97,53126,25,17,1609,7831,18,1.53,allow
2025-06-01 18:02:27,219.76.77.229,89.197.41.58,3910,35444,6,47046,7521,24,1.33,flagged
2025-06-01 23:13:35,243.203.146.113,170.75.112.255,11665,25,6,689,8586,1,0.65,flagged
2025-06-01 18:00:37,85.146.87.87,68.40.41.153,11784,32073,17,38754,4158,48,1.01,flagged
2025-06-01 22:15:02,175.251.215.154,255.90.174.86,18796,21,6,1457,2172,32,1.11,allow
2025-06-01 08:36:07,60.226.217.111,22.153.141.50,28786,22,6,432,9226,64,1.48,allow
2025-06-01 20:27:41,93.2.249.128,57.115.215.4,37597,80,6,1331,6462,48,0.16,allow
2025-06-01 21:53:46,103.221.22.235,179.200.193.106,2758,25,17,1202,578,32,1.3,allow
2025-06-01 09:47:03,67.91.104.179,19.178.46.104,19205,21,6,428,4039,32,0.14,allow
2025-06-01 23:39:13,182.197.135.32,244.170.71.218,2976,443,6,348,9290,48,0.26,flagged
2025-06-01 04:27:42,6.11.245.172,161.127.192.18,52685,80,6,949,5466,16,0.93,flagged
2025-06-01 02:58:36,6.235.197.120,217.114.145.8,23142,24621,17,16443,186,48,0.27,flagged
2025-06-01 23:44:31,69.216.97.111,216.145.247.94,46462,39728,6,37356,4995,24,0.33,flagged
2025-06-01 02:14:52,4.241.201.213,205.194.240.39,3678,80,6,423,8316,24,0.68,allow
2025-06-01 02:06:30,178.227.26.167,115.122.240.107,48313,40750,17,10297,484,32,2.68,flagged
2025-06-01 18:26:47,163.229.123.82,132.224.10.74,60104,21,17,182,9758,24,1.73,allow
2025-06-01 09:52:52,239.243.90.231,205.37.138.234,4336,80,6,976,9596,18,0.44,allow
2025-06-01 04:22:38,113.117.59.16,19.66.65.27,56880,80,6,1043,1883,1,1.1,flagged
2025-06-01 20:20:33,136.41.74.231,120.245.239.17,23053,25,17,732,9258,24,1.26,allow
2025-06-01 15:12:53,205.42.248.146,173.83.250.196,21334,80,6,961,1022,24,1.36,allow
2025-06-01 02:38:22,43.142.195.44,238.85.20.205,60288,443,6,1899,7034,2,1.29,flagged
2025-06-01 19:58:58,107.147.225.167,154.192.100.184,49449,21,6,206,7743,18,0.59,allow
2025-06-01 06:57:07,161.123.54.134,27.42.119.27,47303,22,6,390,6119,48,1.57,allow
2025-06-01 07:47:50,165.2.244.202,2.251.187.96,53258,22,6,280,2604,32,1.29,allow
2025-06-01 09:16:36,32.22.138.3,135.86.163.39,28940,21,17,1312,941,1,1.19,allow
2025-06-01 03:11:36,67.52.72.74,70.88.21.198,16081,22,6,1276,3988,16,1.75,allow
2025-06-01 09:34:25,244.19.115.79,133.239.224.22,16826,80,6,837,3981,0,1.37,allow
2025-06-01 00:50:01,18.102.88.123,99.65.99.60,14220,38891,6,2741,3349,64,1.91,flagged
2025-06-01 10:04:28,235.47.99.77,23.84.221.71,52299,25,6,1326,8251,1,1.54,allow
2025-06-01 19:57:48,72.107.226.98,56.242.199.215,54268,53,17,1745,5084,16,1.14,allow
2025-06-01 13:17:15,136.18.187.145,186.106.90.48,36507,443,6,1747,7559,1,0.19,allow
2025-06-01 11:18:43,248.93.214.213,184.208.73.115,47087,21,17,328,4183,48,0.49,allow
2025-06-01 10:50:29,95.83.25.36,20.4.103.72,43915,21,6,424,2519,24,0.6,allow
2025-06-01 19:14:33,148.98.142.19,240.29.200.224,30016,80,6,173,5602,1,0.89,allow
2025-06-01 12:18:43,35.232.158.231,62.102.79.174,36974,80,6,816,479,2,1.26,allow
2025-06-01 22:54:34,46.152.117.250,24.207.195.10,43915,21,6,290,8390,16,0.1,allow
2025-06-01 09:07:44,19.245.183.199,99.114.10.240,29417,22,6,867,2821,16,1.01,allow
2025-06-01 12:42:15,211.230.83.192,64.138.146.199,55279,47002,6,20751,1017,64,0.75,flagged
2025-06-01 06:23:29,28.117.217.207,139.242.146.250,40204,25,17,1631,3457,32,1.37,allow
